timestamp,symbol,mid_price,spread,open,high,low,close,volume,bid_price_1,bid_size_1,ask_price_1,ask_size_1,bid_price_2,bid_size_2,ask_price_2,ask_size_2,bid_price_3,bid_size_3,ask_price_3,ask_size_3,bid_price_4,bid_size_4,ask_price_4,ask_size_4,bid_price_5,bid_size_5,ask_price_5,ask_size_5,bid_price_6,bid_size_6,ask_price_6,ask_size_6,bid_price_7,bid_size_7,ask_price_7,ask_size_7,bid_price_8,bid_size_8,ask_price_8,ask_size_8,bid_price_9,bid_size_9,ask_price_9,ask_size_9,bid_price_10,bid_size_10,ask_price_10,ask_size_10,bid_price_11,bid_size_11,ask_price_11,ask_size_11,bid_price_12,bid_size_12,ask_price_12,ask_size_12,bid_price_13,bid_size_13,ask_price_13,ask_size_13,bid_price_14,bid_size_14,ask_price_14,ask_size_14,bid_price_15,bid_size_15,ask_price_15,ask_size_15,bid_price_16,bid_size_16,ask_price_16,ask_size_16,bid_price_17,bid_size_17,ask_price_17,ask_size_17,bid_price_18,bid_size_18,ask_price_18,ask_size_18,bid_price_19,bid_size_19,ask_price_19,ask_size_19,bid_price_20,bid_size_20,ask_price_20,ask_size_20,total_bid_volume,total_ask_volume,volume_imbalance,trade_price,trade_size,trade_side
2025-09-19 16:01:24.209713,BTCUSDT,1050.1,1.8,1049.5,1051.0,1049.0,1050.1,43.9593,1049.2,0.946287,1051.0,0.520361,1048.7,1.728964,1051.5,0.653157,1048.2,1.450932,1052.0,0.836432,1047.7,0.04841,1052.5,0.012602,1047.2,0.077264,1053.0,0.011442,1046.7,0.018607,1053.5,0.193905,1046.2,0.082004,1054.0,0.031434,1045.7,0.186429,1054.5,0.129113,1045.2,0.01522,1055.0,0.070588,1044.7,0.152531,1055.5,0.283502,1044.2,0.202361,1056.0,0.142879,1043.7,0.062441,1056.5,0.02759,1043.2,0.027165,1057.0,0.131196,1042.7,0.011246,1057.5,0.023093,1042.2,0.023725,1058.0,0.019673,1041.7,0.006776,1058.5,0.040092,1041.2,0.058489,1059.0,0.036502,1040.7,0.034683,1059.5,0.104343,1040.2,0.064846,1060.0,0.071602,1039.7,0.027535,1060.5,0.012013,5.225917,3.351519,0.2185,1050.0,0.430493,-1.0
2025-09-19 16:01:24.259713,BTCUSDT,1052.9,0.8,1052.6,1053.5,1052.4,1052.9,292.5096,1052.5,1.34861,1053.2,1.563358,1052.0,0.080175,1053.7,0.873194,1051.5,0.051717,1054.2,0.905833,1051.0,0.088683,1054.7,0.536042,1050.5,0.600057,1055.2,0.114827,1050.0,0.583121,1055.7,0.024012,1049.5,0.133028,1056.2,0.399033,1049.0,0.031885,1056.7,0.172483,1048.5,0.029105,1057.2,0.3243,1048.0,0.004199,1057.7,0.189845,1047.5,0.156805,1058.2,0.002171,1047.0,0.017137,1058.7,0.040964,1046.5,0.165394,1059.2,0.038878,1046.0,0.079029,1059.7,0.075274,1045.5,0.008517,1060.2,0.024484,1045.0,0.18101,1060.7,0.08707,1044.5,0.107953,1061.2,0.066548,1044.0,0.218793,1061.7,0.063004,1043.5,0.054589,1062.2,0.10716,1043.0,0.057668,1062.7,0.066899,3.997475,5.675379,-0.1735,,,
2025-09-19 16:01:24.309713,BTCUSDT,1052.5,1.6,1052.0,1053.5,1051.4,1052.5,18.9831,1051.7,2.949652,1053.3,0.609896,1051.2,0.159455,1053.8,0.833529,1050.7,0.361012,1054.3,0.561822,1050.2,0.327992,1054.8,0.077904,1049.7,0.13428,1055.3,0.024028,1049.2,0.108214,1055.8,0.065512,1048.7,0.104967,1056.3,0.017842,1048.2,0.172599,1056.8,0.060488,1047.7,0.282566,1057.3,0.03105,1047.2,0.025024,1057.8,0.023795,1046.7,0.103008,1058.3,0.118501,1046.2,0.053344,1058.8,0.005132,1045.7,0.170014,1059.3,0.001,1045.2,0.020486,1059.8,0.052782,1044.7,0.031564,1060.3,0.092848,1044.2,0.007329,1060.8,0.031918,1043.7,0.055325,1061.3,0.136219,1043.2,0.067713,1061.8,0.026357,1042.7,0.038001,1062.3,0.012692,1042.2,0.148008,1062.8,0.028827,5.320552,2.812142,0.3084,1051.9,0.077388,-1.0
2025-09-19 16:01:24.359713,BTCUSDT,1050.0,0.1,1050.0,1050.1,1049.9,1050.0,97.3621,1050.0,1.130882,1050.1,0.064346,1049.5,0.31192,1050.6,0.187431,1049.0,0.5642,1051.1,0.099244,1048.5,0.267878,1051.6,0.107075,1048.0,0.18889,1052.1,0.253483,1047.5,0.014451,1052.6,0.127873,1047.0,0.188881,1053.1,0.029364,1046.5,0.131587,1053.6,0.052613,1046.0,0.188037,1054.1,0.113915,1045.5,0.328622,1054.6,0.255052,1045.0,0.042414,1055.1,0.008347,1044.5,0.060984,1055.6,0.226848,1044.0,0.018923,1056.1,0.026987,1043.5,0.002736,1056.6,0.043025,1043.0,0.014534,1057.1,0.062207,1042.5,0.019343,1057.6,0.106528,1042.0,0.09344,1058.1,0.014983,1041.5,0.051941,1058.6,0.089704,1041.0,0.053419,1059.1,0.014865,1040.5,0.027279,1059.6,0.029723,3.700363,1.913612,0.3183,,,
2025-09-19 16:01:24.409713,BTCUSDT,1047.8,0.4,1047.6,1048.1,1047.4,1047.8,178.8892,1047.6,0.911036,1048.0,0.194535,1047.1,0.903292,1048.5,0.655069,1046.6,0.300682,1049.0,0.023401,1046.1,0.162419,1049.5,0.270871,1045.6,0.84461,1050.0,0.553585,1045.1,0.225644,1050.5,0.104985,1044.6,0.160898,1051.0,0.117433,1044.1,0.075408,1051.5,0.055079,1043.6,0.56135,1052.0,0.001,1043.1,0.046604,1052.5,0.163482,1042.6,0.116862,1053.0,0.097694,1042.1,0.044682,1053.5,0.095064,1041.6,0.052976,1054.0,0.023469,1041.1,0.081446,1054.5,0.040662,1040.6,0.001647,1055.0,0.186625,1040.1,0.001589,1055.5,0.054655,1039.6,0.019316,1056.0,0.044745,1039.1,0.081313,1056.5,0.04028,1038.6,0.039728,1057.0,0.050492,1038.1,0.015394,1057.5,0.140829,4.646897,2.913955,0.2292,,,
2025-09-19 16:01:24.459713,BTCUSDT,1049.1,4.3,1048.1,1051.6,1046.3,1049.1,160.3807,1047.0,0.080703,1051.3,0.995726,1046.5,0.877861,1051.8,0.001954,1046.0,0.209726,1052.3,0.03567,1045.5,0.019901,1052.8,0.09523,1045.0,0.030593,1053.3,0.159683,1044.5,0.143665,1053.8,0.329581,1044.0,0.002906,1054.3,0.049185,1043.5,0.559647,1054.8,0.068678,1043.0,0.051815,1055.3,0.018525,1042.5,0.149872,1055.8,0.074135,1042.0,0.003067,1056.3,0.098284,1041.5,0.051659,1056.8,0.013547,1041.0,0.005798,1057.3,0.057362,1040.5,0.036362,1057.8,0.013906,1040.0,0.134957,1058.3,0.018229,1039.5,0.021105,1058.8,0.22774,1039.0,0.063299,1059.3,0.150644,1038.5,0.077087,1059.8,0.05382,1038.0,0.047956,1060.3,0.013461,1037.5,0.015806,1060.8,0.010282,2.583786,2.485641,0.0194,1048.6,0.121887,-1.0
2025-09-19 16:01:24.509713,BTCUSDT,1047.0,5.0,1046.7,1049.9,1044.0,1047.0,89.4966,1044.5,0.015362,1049.6,2.090773,1044.0,0.72818,1050.1,0.130401,1043.5,0.078804,1050.6,0.214936,1043.0,0.15886,1051.1,0.080978,1042.5,0.147107,1051.6,0.347896,1042.0,0.361552,1052.1,0.212185,1041.5,0.159894,1052.6,0.003234,1041.0,0.094932,1053.1,0.059551,1040.5,0.090037,1053.6,0.003208,1040.0,0.125586,1054.1,0.336639,1039.5,0.122654,1054.6,0.120696,1039.0,0.107215,1055.1,0.111721,1038.5,0.14774,1055.6,0.048105,1038.0,0.010125,1056.1,0.009474,1037.5,0.002826,1056.6,0.04582,1037.0,0.155341,1057.1,0.020821,1036.5,0.07849,1057.6,0.155744,1036.0,0.030366,1058.1,0.024658,1035.5,0.030618,1058.6,0.018794,1035.0,0.094731,1059.1,0.151271,2.740419,4.186905,-0.2088,1047.1,0.148818,1.0
2025-09-19 16:01:24.559713,BTCUSDT,1047.1,4.7,1046.1,1052.1,1044.2,1047.1,24.5456,1044.7,3.819195,1049.4,0.596652,1044.2,1.483609,1049.9,1.148919,1043.7,0.206433,1050.4,0.279512,1043.2,0.107665,1050.9,0.728183,1042.7,0.526175,1051.4,0.117479,1042.2,0.089531,1051.9,0.055793,1041.7,0.332465,1052.4,0.087731,1041.2,0.044537,1052.9,0.203965,1040.7,0.174904,1053.4,0.082362,1040.2,0.063709,1053.9,0.055604,1039.7,0.017362,1054.4,0.142245,1039.2,0.033808,1054.9,0.082688,1038.7,0.047222,1055.4,0.03396,1038.2,0.087588,1055.9,0.07047,1037.7,0.048203,1056.4,0.016538,1037.2,0.049967,1056.9,0.045887,1036.7,0.0223,1057.4,0.0294,1036.2,0.052603,1057.9,0.122837,1035.7,0.001029,1058.4,0.00309,1035.2,0.048961,1058.9,0.041925,7.257265,3.945239,0.2957,1048.8,0.149932,1.0
2025-09-19 16:01:24.609713,BTCUSDT,1045.3,1.7,1045.0,1046.7,1044.3,1045.3,287.0238,1044.4,0.238214,1046.1,0.796331,1043.9,0.136743,1046.6,0.290678,1043.4,1.159927,1047.1,0.048853,1042.9,0.068941,1047.6,0.151022,1042.4,0.368105,1048.1,0.019586,1041.9,0.061279,1048.6,0.032975,1041.4,0.110861,1049.1,0.146883,1040.9,0.070121,1049.6,0.156997,1040.4,0.122676,1050.1,0.081125,1039.9,0.051378,1050.6,0.172192,1039.4,0.032795,1051.1,0.128612,1038.9,0.049817,1051.6,0.091917,1038.4,0.004023,1052.1,0.042862,1037.9,0.058589,1052.6,0.195354,1037.4,0.052953,1053.1,0.016555,1036.9,0.019758,1053.6,0.049855,1036.4,0.012436,1054.1,0.020786,1035.9,0.014284,1054.6,0.340476,1035.4,0.074387,1055.1,0.013509,1034.9,0.075068,1055.6,0.008137,2.782355,2.804705,-0.004,1046.0,1.289604,1.0
2025-09-19 16:01:24.659713,BTCUSDT,1046.6,1.4,1046.2,1047.5,1045.8,1046.6,55.2108,1046.0,0.472487,1047.3,0.808503,1045.5,0.149988,1047.8,0.866082,1045.0,0.100962,1048.3,1.310127,1044.5,0.346527,1048.8,0.034358,1044.0,0.36378,1049.3,0.246729,1043.5,0.259217,1049.8,0.131015,1043.0,0.241514,1050.3,0.072985,1042.5,0.012683,1050.8,0.009636,1042.0,0.122668,1051.3,0.196243,1041.5,0.153087,1051.8,0.016797,1041.0,0.053899,1052.3,0.120906,1040.5,0.115676,1052.8,0.120916,1040.0,0.143988,1053.3,0.142745,1039.5,0.011935,1053.8,0.044905,1039.0,0.008502,1054.3,0.032632,1038.5,0.081631,1054.8,0.075846,1038.0,0.001276,1055.3,0.062928,1037.5,0.046782,1055.8,0.02756,1037.0,0.07835,1056.3,0.068734,1036.5,0.079148,1056.8,0.013445,2.8441,4.403091,-0.2151,,,
2025-09-19 16:01:24.709713,BTCUSDT,1047.9,2.1,1047.1,1052.1,1046.7,1047.9,74.5358,1046.9,0.769922,1049.0,0.031371,1046.4,0.843371,1049.5,0.363996,1045.9,1.228475,1050.0,0.06022,1045.4,0.304036,1050.5,0.445258,1044.9,0.492067,1051.0,0.146296,1044.4,0.076266,1051.5,0.061839,1043.9,0.036573,1052.0,0.012272,1043.4,0.492551,1052.5,0.005983,1042.9,0.209205,1053.0,0.014056,1042.4,0.002909,1053.5,0.026476,1041.9,0.008454,1054.0,0.049887,1041.4,0.04679,1054.5,0.037875,1040.9,0.060006,1055.0,0.017784,1040.4,0.020411,1055.5,0.016867,1039.9,0.351691,1056.0,0.106079,1039.4,0.103989,1056.5,0.021454,1038.9,0.054568,1057.0,0.080194,1038.4,0.010288,1057.5,0.060987,1037.9,0.008196,1058.0,0.054778,1037.4,0.033251,1058.5,0.024191,5.153017,1.637863,0.5176,1048.5,0.342346,1.0
2025-09-19 16:01:24.759713,BTCUSDT,1046.4,3.2,1046.0,1048.9,1044.4,1046.4,145.3326,1044.8,0.966226,1048.0,0.196507,1044.3,0.993274,1048.5,0.666339,1043.8,0.208532,1049.0,0.155415,1043.3,0.409625,1049.5,0.222773,1042.8,0.075154,1050.0,0.069829,1042.3,0.008181,1050.5,0.225459,1041.8,0.051393,1051.0,0.051854,1041.3,0.24787,1051.5,0.105886,1040.8,0.071065,1052.0,0.129163,1040.3,0.091926,1052.5,0.149866,1039.8,0.214933,1053.0,0.010693,1039.3,0.024239,1053.5,0.144172,1038.8,0.005895,1054.0,0.122348,1038.3,0.177239,1054.5,0.021744,1037.8,0.058694,1055.0,0.014797,1037.3,0.012767,1055.5,0.027318,1036.8,0.039205,1056.0,0.105129,1036.3,0.036758,1056.5,0.127555,1035.8,0.006495,1057.0,0.006871,1035.3,0.063808,1057.5,0.02943,3.763276,2.583148,0.186,,,
2025-09-19 16:01:24.809713,BTCUSDT,1042.9,3.0,1042.5,1044.8,1040.3,1042.9,10.9688,1041.4,1.696976,1044.4,0.725105,1040.9,0.216758,1044.9,0.459655,1040.4,0.532759,1045.4,0.127923,1039.9,0.537877,1045.9,1.056148,1039.4,0.232356,1046.4,0.255551,1038.9,0.681864,1046.9,0.205787,1038.4,0.201179,1047.4,0.23458,1037.9,0.255147,1047.9,0.107775,1037.4,0.179918,1048.4,0.117897,1036.9,0.010305,1048.9,0.11687,1036.4,0.215529,1049.4,0.24542,1035.9,0.069343,1049.9,0.014703,1035.4,0.034495,1050.4,0.282176,1034.9,0.253628,1050.9,0.045532,1034.4,0.052484,1051.4,0.01472,1033.9,0.021204,1051.9,0.011627,1033.4,0.051636,1052.4,0.015392,1032.9,0.072292,1052.9,0.082693,1032.4,0.062249,1053.4,0.007715,1031.9,0.069248,1053.9,0.096163,5.447246,4.223431,0.1265,,,
2025-09-19 16:01:24.859713,BTCUSDT,1046.7,1.5,1046.3,1047.7,1045.7,1046.7,88.0112,1046.0,2.824533,1047.5,0.353728,1045.5,0.511183,1048.0,0.219751,1045.0,0.342962,1048.5,0.608502,1044.5,0.017242,1049.0,0.182206,1044.0,0.273857,1049.5,0.177685,1043.5,0.07139,1050.0,0.087499,1043.0,0.00808,1050.5,0.15233,1042.5,0.083845,1051.0,0.284862,1042.0,0.072183,1051.5,0.143598,1041.5,0.016772,1052.0,0.202788,1041.0,0.013387,1052.5,0.235736,1040.5,0.004003,1053.0,0.038733,1040.0,0.06227,1053.5,0.061284,1039.5,0.001129,1054.0,0.023057,1039.0,0.12217,1054.5,0.005078,1038.5,0.106793,1055.0,0.230946,1038.0,0.057967,1055.5,0.08088,1037.5,0.072849,1056.0,0.116817,1037.0,0.196323,1056.5,0.085111,1036.5,0.026801,1057.0,0.016566,4.885739,3.307156,0.1927,1047.3,2.718186,1.0
2025-09-19 16:01:24.909713,BTCUSDT,1046.9,8.4,1045.3,1058.4,1034.7,1046.9,81.6175,1042.7,0.501562,1051.1,0.247199,1042.2,0.294628,1051.6,0.872899,1041.7,0.889366,1052.1,0.241538,1041.2,0.132665,1052.6,0.264556,1040.7,0.035865,1053.1,0.042915,1040.2,0.492946,1053.6,0.174352,1039.7,0.084051,1054.1,0.352602,1039.2,0.701953,1054.6,0.053943,1038.7,0.094043,1055.1,0.045363,1038.2,0.055181,1055.6,0.002053,1037.7,0.024647,1056.1,0.097517,1037.2,0.056848,1056.6,0.013825,1036.7,0.166206,1057.1,0.009203,1036.2,0.104606,1057.6,0.05051,1035.7,0.108829,1058.1,0.001114,1035.2,0.081295,1058.6,0.164136,1034.7,0.016645,1059.1,0.078863,1034.2,0.052584,1059.6,0.027629,1033.7,0.038134,1060.1,0.001707,1033.2,0.041911,1060.6,0.007273,3.973966,2.749195,0.1822,1046.5,0.523329,-1.0
2025-09-19 16:01:24.959713,BTCUSDT,1050.1,0.2,1050.1,1050.3,1050.0,1050.1,216.539,1050.0,0.174376,1050.2,0.509174,1049.5,0.04238,1050.7,0.249395,1049.0,0.473393,1051.2,0.511743,1048.5,0.258968,1051.7,0.404648,1048.0,0.145933,1052.2,0.221381,1047.5,0.114522,1052.7,0.352451,1047.0,0.103868,1053.2,0.259285,1046.5,0.047608,1053.7,0.020099,1046.0,0.0819,1054.2,0.060488,1045.5,0.218032,1054.7,0.044375,1045.0,0.016676,1055.2,0.025089,1044.5,0.102487,1055.7,0.180722,1044.0,0.006603,1056.2,0.028393,1043.5,0.003033,1056.7,0.007202,1043.0,0.059211,1057.2,0.049821,1042.5,0.013132,1057.7,0.023125,1042.0,0.046039,1058.2,0.029158,1041.5,0.169167,1058.7,0.032608,1041.0,0.039756,1059.2,0.013618,1040.5,0.074023,1059.7,0.016229,2.191108,3.039006,-0.1621,1050.1,0.228195,-1.0
2025-09-19 16:01:25.009713,BTCUSDT,1052.0,0.7,1051.7,1052.4,1051.3,1052.0,29.3661,1051.7,1.131972,1052.4,0.427041,1051.2,0.004149,1052.9,0.146175,1050.7,0.282624,1053.4,0.664107,1050.2,0.069343,1053.9,0.289907,1049.7,0.010084,1054.4,0.431821,1049.2,0.123227,1054.9,0.139312,1048.7,0.059875,1055.4,0.080673,1048.2,0.109661,1055.9,0.019699,1047.7,0.371297,1056.4,0.098683,1047.2,0.243395,1056.9,0.138085,1046.7,0.038437,1057.4,0.021949,1046.2,0.130218,1057.9,0.21506,1045.7,0.017962,1058.4,0.021929,1045.2,0.057374,1058.9,0.017501,1044.7,0.024924,1059.4,0.059528,1044.2,0.132675,1059.9,0.064595,1043.7,0.081615,1060.4,0.003924,1043.2,0.133136,1060.9,0.040856,1042.7,0.016844,1061.4,0.23888,1042.2,0.037571,1061.9,0.02977,3.076384,3.149495,-0.0117,,,
2025-09-19 16:01:25.059713,BTCUSDT,1047.6,1.0,1047.3,1048.2,1047.0,1047.6,262.2569,1047.1,0.27283,1048.1,1.918304,1046.6,0.126337,1048.6,0.166318,1046.1,0.124549,1049.1,0.439278,1045.6,0.31536,1049.6,0.247741,1045.1,0.021152,1050.1,0.348924,1044.6,0.031574,1050.6,0.194725,1044.1,0.015656,1051.1,0.016043,1043.6,0.107934,1051.6,0.171531,1043.1,0.137188,1052.1,0.021544,1042.6,0.056663,1052.6,0.061087,1042.1,0.040168,1053.1,0.015969,1041.6,0.172917,1053.6,0.045321,1041.1,0.04817,1054.1,0.039822,1040.6,0.199474,1054.6,0.025591,1040.1,0.039341,1055.1,0.176558,1039.6,0.056483,1055.6,0.006339,1039.1,0.07263,1056.1,0.123578,1038.6,0.067768,1056.6,0.116154,1038.1,0.035331,1057.1,0.026733,1037.6,0.00497,1057.6,0.005192,1.946494,4.166749,-0.3632,,,
2025-09-19 16:01:25.109713,BTCUSDT,1047.0,0.7,1046.8,1047.4,1046.6,1047.0,73.3366,1046.7,1.684569,1047.4,0.200729,1046.2,0.656486,1047.9,0.436535,1045.7,0.152126,1048.4,0.174111,1045.2,0.027397,1048.9,0.3565,1044.7,0.056157,1049.4,0.338107,1044.2,0.322464,1049.9,0.090828,1043.7,0.407626,1050.4,0.111504,1043.2,0.088357,1050.9,0.044123,1042.7,0.097516,1051.4,0.248489,1042.2,0.387452,1051.9,0.085308,1041.7,0.243592,1052.4,0.037194,1041.2,0.027426,1052.9,0.070626,1040.7,0.019759,1053.4,0.042875,1040.2,0.009383,1053.9,0.012684,1039.7,0.04293,1054.4,0.05275,1039.2,0.254812,1054.9,0.001503,1038.7,0.036486,1055.4,0.033447,1038.2,0.016531,1055.9,0.067047,1037.7,0.004273,1056.4,0.057258,1037.2,0.037601,1056.9,0.045692,4.572945,2.507311,0.2917,1047.2,1.520753,1.0
2025-09-19 16:01:25.159713,BTCUSDT,1047.8,2.8,1047.6,1049.2,1046.3,1047.8,57.2097,1046.4,0.46724,1049.1,2.457962,1045.9,0.72511,1049.6,0.239798,1045.4,1.115824,1050.1,0.075547,1044.9,0.483956,1050.6,0.15023,1044.4,0.140133,1051.1,0.035945,1043.9,0.027601,1051.6,0.018866,1043.4,0.310433,1052.1,0.090706,1042.9,0.064034,1052.6,0.082761,1042.4,0.260092,1053.1,0.001,1041.9,0.046853,1053.6,0.112967,1041.4,0.110294,1054.1,0.127968,1040.9,0.049259,1054.6,0.001652,1040.4,0.194359,1055.1,0.036783,1039.9,0.220009,1055.6,0.019108,1039.4,0.069882,1056.1,0.004383,1038.9,0.018975,1056.6,0.231993,1038.4,0.048341,1057.1,0.09955,1037.9,0.032373,1057.6,0.014671,1037.4,0.086105,1058.1,0.020874,1036.9,0.102334,1058.6,0.014442,4.573207,3.837207,0.0875,,,
2025-09-19 16:01:25.209713,BTCUSDT,1049.6,1.7,1049.4,1052.1,1048.6,1049.6,31.7986,1048.8,0.205893,1050.5,0.427504,1048.3,0.464686,1051.0,0.235068,1047.8,0.061153,1051.5,0.487316,1047.3,0.074322,1052.0,0.435955,1046.8,0.072976,1052.5,0.002107,1046.3,0.509058,1053.0,0.656086,1045.8,0.005175,1053.5,0.091663,1045.3,0.370204,1054.0,0.001861,1044.8,0.056607,1054.5,0.061457,1044.3,0.009192,1055.0,0.036123,1043.8,0.063969,1055.5,0.023792,1043.3,0.00919,1056.0,0.051525,1042.8,0.185461,1056.5,0.057311,1042.3,0.149125,1057.0,0.224507,1041.8,0.020415,1057.5,0.071693,1041.3,0.029616,1058.0,0.036651,1040.8,0.021396,1058.5,0.03011,1040.3,0.018977,1059.0,0.081626,1039.8,0.055206,1059.5,0.029515,1039.3,0.070931,1060.0,0.024832,2.453554,3.066699,-0.1111,,,
2025-09-19 16:01:25.259713,BTCUSDT,1047.9,0.5,1047.8,1048.7,1047.6,1047.9,124.9632,1047.7,0.062846,1048.2,0.95383,1047.2,1.858415,1048.7,0.197552,1046.7,0.123134,1049.2,0.14483,1046.2,0.022664,1049.7,0.104752,1045.7,0.047706,1050.2,0.193811,1045.2,0.112059,1050.7,0.033767,1044.7,0.219157,1051.2,0.045633,1044.2,0.105113,1051.7,0.079111,1043.7,0.272497,1052.2,0.145617,1043.2,0.010709,1052.7,0.062536,1042.7,0.037049,1053.2,0.017413,1042.2,0.044822,1053.7,0.139924,1041.7,0.110082,1054.2,0.00904,1041.2,0.024209,1054.7,0.037476,1040.7,0.009792,1055.2,0.023787,1040.2,0.158525,1055.7,0.008704,1039.7,0.026785,1056.2,0.051251,1039.2,0.104801,1056.7,0.012488,1038.7,0.001748,1057.2,0.015623,1038.2,0.002261,1057.7,0.06898,3.354373,2.346125,0.1769,1047.8,0.500595,-1.0
2025-09-19 16:01:25.309713,BTCUSDT,1051.6,0.1,1051.5,1051.6,1051.5,1051.6,80.4493,1051.5,0.527697,1051.6,0.286471,1051.0,0.078685,1052.1,0.250232,1050.5,0.641995,1052.6,0.429876,1050.0,0.024679,1053.1,0.549293,1049.5,0.329107,1053.6,0.054691,1049.0,0.118676,1054.1,0.330916,1048.5,0.107346,1054.6,0.180567,1048.0,0.229675,1055.1,0.04315,1047.5,0.362911,1055.6,0.020854,1047.0,0.028852,1056.1,0.120769,1046.5,0.450679,1056.6,0.091318,1046.0,0.002917,1057.1,0.065507,1045.5,0.00875,1057.6,0.200486,1045.0,0.014475,1058.1,0.003763,1044.5,0.076218,1058.6,0.102032,1044.0,0.008979,1059.1,0.198022,1043.5,0.064164,1059.6,0.071279,1043.0,0.040534,1060.1,0.046735,1042.5,0.05655,1060.6,0.073414,1042.0,0.083891,1061.1,0.02464,3.256784,3.144013,0.0176,,,
2025-09-19 16:01:25.359713,BTCUSDT,1050.3,1.9,1049.5,1051.2,1049.0,1050.3,12.1991,1049.3,0.438413,1051.2,1.463505,1048.8,0.036709,1051.7,0.386371,1048.3,0.162498,1052.2,0.03142,1047.8,0.024962,1052.7,0.06622,1047.3,0.419968,1053.2,0.014159,1046.8,0.257295,1053.7,0.02372,1046.3,0.228619,1054.2,0.181354,1045.8,0.027173,1054.7,0.537947,1045.3,0.208789,1055.2,0.024878,1044.8,0.252369,1055.7,0.099832,1044.3,0.125082,1056.2,0.089949,1043.8,0.049289,1056.7,0.102054,1043.3,0.085187,1057.2,0.043278,1042.8,0.00689,1057.7,0.038069,1042.3,0.015286,1058.2,0.134887,1041.8,0.181052,1058.7,0.081424,1041.3,0.054032,1059.2,0.060359,1040.8,0.034114,1059.7,0.149233,1040.3,0.01187,1060.2,0.001,1039.8,0.089688,1060.7,0.031399,2.709286,3.561059,-0.1358,,,
2025-09-19 16:01:25.409713,BTCUSDT,1049.8,0.1,1049.7,1049.9,1049.7,1049.8,40.7901,1049.7,0.331897,1049.9,0.47358,1049.2,0.977289,1050.4,0.11953,1048.7,0.029088,1050.9,0.275239,1048.2,0.033052,1051.4,0.653707,1047.7,0.193752,1051.9,0.005243,1047.2,0.119527,1052.4,0.015016,1046.7,0.004613,1052.9,0.056792,1046.2,0.064766,1053.4,0.139212,1045.7,0.043111,1053.9,0.105299,1045.2,0.005412,1054.4,0.050478,1044.7,0.160182,1054.9,0.010081,1044.2,0.159715,1055.4,0.180568,1043.7,0.025021,1055.9,0.05535,1043.2,0.120617,1056.4,0.076618,1042.7,0.029127,1056.9,0.05134,1042.2,0.011464,1057.4,0.052576,1041.7,0.004065,1057.9,0.030075,1041.2,0.035237,1058.4,0.097402,1040.7,0.056655,1058.9,0.005007,1040.2,0.033448,1059.4,0.062257,2.438035,2.51537,-0.0156,1049.8,0.235847,-1.0
2025-09-19 16:01:25.459713,BTCUSDT,1045.2,0.4,1045.2,1045.5,1045.0,1045.2,72.6518,1045.0,0.858982,1045.5,1.294104,1044.5,0.50302,1046.0,1.68932,1044.0,0.503768,1046.5,0.989623,1043.5,0.184835,1047.0,0.185215,1043.0,0.066314,1047.5,0.203347,1042.5,0.243498,1048.0,0.033124,1042.0,0.022719,1048.5,0.242916,1041.5,0.171098,1049.0,0.019371,1041.0,0.020154,1049.5,0.052948,1040.5,0.106804,1050.0,0.016006,1040.0,0.015588,1050.5,0.002722,1039.5,0.203039,1051.0,0.035962,1039.0,0.069542,1051.5,0.084089,1038.5,0.001337,1052.0,0.067945,1038.0,0.071765,1052.5,0.224774,1037.5,0.029125,1053.0,0.381855,1037.0,0.133543,1053.5,0.012181,1036.5,0.059322,1054.0,0.126989,1036.0,0.015937,1054.5,0.034057,1035.5,0.034266,1055.0,0.006785,3.314653,5.703335,-0.2649,,,
2025-09-19 16:01:25.509713,BTCUSDT,1045.3,2.9,1045.1,1049.4,1042.6,1045.3,244.5897,1043.8,0.656685,1046.7,0.77967,1043.3,0.565653,1047.2,1.844185,1042.8,0.250885,1047.7,0.478978,1042.3,0.19091,1048.2,0.131665,1041.8,0.065988,1048.7,0.185222,1041.3,0.13636,1049.2,0.062191,1040.8,0.137522,1049.7,0.004249,1040.3,0.011158,1050.2,0.210883,1039.8,0.021288,1050.7,0.026631,1039.3,0.003174,1051.2,0.128209,1038.8,0.137358,1051.7,0.184541,1038.3,0.166039,1052.2,0.04819,1037.8,0.017074,1052.7,0.130382,1037.3,0.029298,1053.2,0.009244,1036.8,0.18299,1053.7,0.025044,1036.3,0.321336,1054.2,0.086161,1035.8,0.1241,1054.7,0.184439,1035.3,0.023529,1055.2,0.037182,1034.8,0.019326,1055.7,0.024129,1034.3,0.010555,1056.2,0.033647,3.071227,4.614841,-0.2008,,,
